xt,yt,xf,yf
0.000615,-0.6620935468479521,2050.170847570631,(2.444491115124171e-07-1.9994092768221048e-05j)
0.00062,-0.6852588406462349,2066.838903241937,(2.393158176097852e-07-1.932254484125244e-05j)
0.000625,-0.7077431772896153,2083.5069589132427,(2.3435311086947846e-07-1.868267161376989e-05j)
0.00063,-0.7295251497117224,2100.175014584549,(2.29553667988264e-07-1.8072560485460235e-05j)
0.000635,-0.7505840523558928,2116.843070255855,(2.2490924738354154e-07-1.7490441611716335e-05j)
0.00064,-0.7708998907982616,2133.5111259271607,(2.204135816551928e-07-1.6934673996309282e-05j)
0.000645,-0.7904533914322652,2150.1791815984666,(2.1605893541735144e-07-1.6403738020145616e-05j)
0.00065,-0.8092260113693217,2166.8472372697724,(2.1184035816834335e-07-1.5896221289889656e-05j)
0.000655,-0.8271999486818987,2183.5152929410788,(2.0775048851357539e-07-1.5410811011573714e-05j)
0.00066,-0.8443581530839497,2200.1833486123846,(2.037853390566469e-07-1.494628890896553e-05j)
0.000665,-0.8606843371106025,2216.8514042836905,(1.9993815503721705e-07-1.4501517407456329e-05j)
0.00067,-0.8761629878248968,2233.5194599549964,(1.9620492017257998e-07-1.407543943171795e-05j)
0.000675,-0.8907793790452089,2250.1875156263022,(1.9258039955682142e-07-1.3667069063977171e-05j)
0.00068,-0.9045195840536252,2266.855571297608,(1.8905903009634428e-07-1.3275488335607243e-05j)
0.000685,-0.9173704887137617,2283.5236269689144,(1.8564118046999042e-07-1.2899834866393992e-05j)
0.00069,-0.9293198048972485,2300.1916826402203,(1.823150420696899e-07-1.2539313689148858e-05j)
0.000695,-0.9403560840919707,2316.859738311526,(1.790846356079811e-07-1.2193170453630977e-05j)
0.0007,-0.950468731042861,2333.527793982832,(1.759402783230105e-07-1.1860713778684424e-05j)
0.000705,-0.9596480172581233,2350.195849654138,(1.7288264945553265e-07-1.1541286314716658e-05j)
0.00071,-0.9678850942006471,2366.8639053254437,(1.6990625243375874e-07-1.1234281902125637e-05j)
0.000715,-0.9751720059763457,2383.53196099675,(1.6700815203105565e-07-1.0939133406822552e-05j)
0.00072,-0.981501701328416,2400.200016668056,(1.6418589837157595e-07-1.065531127320801e-05j)
0.000725,-0.9868680447490679,2416.868072339362,(1.6143663683973266e-07-1.0382323888671888e-05j)
0.00073,-0.9912658265280271,2433.5361280106677,(1.5875670245396882e-07-1.0119715344591988e-05j)
0.000735,-0.9946907715698219,2450.2041836819735,(1.561444602847405e-07-9.867062996422073e-06j)
0.00074,-0.9971395468291724,2466.8722393532794,(1.535969654198115e-07-9.623977568668198e-06j)
0.000745,-0.9986097672351879,2483.5402950245857,(1.5111143901653362e-07-9.390104226227117e-06j)
0.00075,-0.9991,2500.2083506958916,(1.486863240539262e-07-9.165118401656848e-06j)
0.000755,-0.998609767235188,2516.8764063671974,(1.463184612783223e-07-8.948730930269482e-06j)
0.00076,-0.9971395468291724,2533.5444620385033,(1.4400619665651684e-07-8.74068717048517e-06j)
0.000765,-0.994690771569822,2550.212517709809,(1.4174753064975773e-07-8.540767277328368e-06j)
0.00077,-0.9912658265280273,2566.880573381115,(1.3953970343897877e-07-8.34879231991314e-06j)
0.000775,-0.9868680447490682,2583.5486290524213,(1.3738093487927402e-07-8.164627121709778e-06j)
0.00078,-0.981501701328416,2600.216684723727,(1.352702847126798e-07-7.988184147952136e-06j)
0.000785,-0.9751720059763458,2616.884740395033,(1.3320416687246567e-07-7.81943293316828e-06j)
0.00079,-0.9678850942006474,2633.552796066339,(1.3118043364509312e-07-7.658413189655949e-06j)
0.000795,-0.9596480172581234,2650.220851737645,(1.291988687884246e-07-7.505245764167691e-06j)
0.0008,-0.9504687310428611,2666.888907408951,(1.2725741053881197e-07-7.360150290599212e-06j)
0.000805,-0.9403560840919711,2683.556963080257,(1.2535157781700385e-07-7.2234811194250955e-06j)
0.00081,-0.929319804897249,2700.225018751563,(1.2348046364319365e-07-7.095760352633701e-06j)
0.000815,-0.9173704887137623,2716.8930744228687,(1.2164290406711889e-07-6.977731209305715e-06j)
0.00082,-0.9045195840536258,2733.5611300941746,(1.1983520711668405e-07-6.870438408986996e-06j)
0.000825,-0.890779379045209,2750.2291857654805,(1.1805424283951123e-07-6.775342411641601e-06j)
0.00083,-0.876162987824897,2766.8972414367868,(1.162980919926635e-07-6.6944861661597276e-06j)
0.000835,-0.8606843371106032,2783.5652971080926,(1.1456231013796386e-07-6.630749943886731e-06j)
0.00084,-0.8443581530839503,2800.2333527793985,(1.1284300816978207e-07-6.588244695085546e-06j)
0.000845,-0.8271999486818989,2816.9014084507044,(1.1113508057335448e-07-6.5729300030725084e-06j)
0.00085,-0.809226011369323,2833.5694641220102,(1.0943287594230625e-07-6.593601766520138e-06j)
0.000855,-0.790453391432266,2850.237519793316,(1.0772886863883484e-07-6.663489792097027e-06j)
0.00086,-0.7708998907982618,2866.9055754646224,(1.060160415302157e-07-6.802767609434437e-06j)
0.000865,-0.7505840523558933,2883.5736311359283,(1.0428903023015267e-07-7.041977147006508e-06j)
0.00087,-0.7295251497117232,2900.241686807234,(1.0255651657835467e-07-7.423204962905279e-06j)
0.000875,-0.7077431772896156,2916.90974247854,(1.0089319357828344e-07-7.972093588923386e-06j)
0.00088,-0.6852588406462354,2933.577798149846,(9.972506867349462e-08-8.404536965500225e-06j)
0.000885,-0.662093546847953,2950.2458538211517,(1.0249432073995405e-07-4.217295175604723e-06j)
0.00089,-0.6382693947292967,2966.913909492458,(-0.00012561195917666274-0.24009818196677613j)
0.000895,-0.6138091648321572,2983.581965163764,(0.00039280082638440763+1.50000432496265j)
0.0009,-0.5887363088087691,3000.25002083507,(9.811416778012707e-08-2.5197946864117626j)
0.000905,-0.5630749380605737,3016.9180765063757,(-0.0003926045738834203+1.5000045071622419j)
0.00091,-0.5368498113797491,3033.5861321776815,(0.00012580828288857136-0.24009781739949776j)
0.000915,-0.5100863213607116,3050.2541878489874,(9.394877958199559e-08-3.670023777305793e-06j)
0.00092,-0.4828104793553728,3066.9222435202937,(9.688487971745268e-08-7.674055891565742e-06j)
0.000925,-0.45504889875826077,3083.5902991915996,(9.593190412799828e-08-7.057727441056626e-06j)
0.00093,-0.4268287764256391,3100.2583548629054,(9.453159440923356e-08-6.324106023977057e-06j)
0.000935,-0.39817787205615424,3116.9264105342113,(9.311093280654736e-08-5.757124951389153e-06j)
0.00094,-0.36912448538877424,3133.594466205517,(9.174406079513231e-08-5.330965463670668e-06j)
0.000945,-0.3396974311063557,3150.262521876823,(9.044073311564223e-08-5.00336330344618e-06j)
0.00095,-0.3099260113693226,3166.9305775481293,(8.919542769978801e-08-4.7435948279455376e-06j)
0.000955,-0.27983998594291964,3183.598633219435,(8.800192189054526e-08-4.5313021962542175e-06j)
0.00096,-0.24946953992241355,3200.266688890741,(8.685314698677514e-08-4.353067205686253e-06j)
0.000965,-0.21884524910261513,3216.934744562047,(8.574354218585905e-08-4.199900767288645e-06j)
0.00097,-0.18799804308014118,3233.602800233353,(8.46693043033193e-08-4.065646670187757e-06j)
0.000975,-0.15695916621809017,3250.270855904659,(8.362628620141254e-08-3.945990553147701e-06j)
0.00098,-0.12576013664221858,3266.938911575965,(8.261196632529041e-08-3.837844377637366e-06j)
0.000985,-0.09443270347452809,3283.606967247271,(8.162357964241252e-08-3.7389501687090227e-06j)
0.00099,-0.06300880254333736,3300.2750229185767,(8.065991318953851e-08-3.647626789911427e-06j)
0.000995,-0.03152051083795179,3316.9430785898826,(7.971832914596706e-08-3.5626009662679147e-06j)
0.001,-2.457866125888738e-16,3333.6111342611885,(7.879814425486938e-08-3.482891097345814e-06j)
0.001005,0.031520510837950405,3350.279189932495,(7.789804468513822e-08-3.4077317892732456e-06j)
0.00101,0.06300880254333599,3366.9472456038006,(7.701667089182802e-08-3.3365151339574677e-06j)
0.001015,0.0944327034745276,3383.6153012751065,(7.615342194452763e-08-3.2687544496993055e-06j)
0.00102,0.1257601366422181,3400.2833569464124,(7.530729839548875e-08-3.20405408583137e-06j)
0.001025,0.1569591662180888,3416.9514126177182,(7.447768273275912e-08-3.1420889164068595e-06j)
0.00103,0.1879980430801407,3433.619468289024,(7.36637318593858e-08-3.0825896743505958e-06j)
0.001035,0.2188452491026129,3450.2875239603304,(7.28652884333924e-08-3.0253299832657613e-06j)
0.00104,0.24946953992241136,3466.9555796316363,(7.208103627059441e-08-2.9701185269925094e-06j)
0.001045,0.2798399859429183,3483.623635302942,(7.131127965156174e-08-2.9167927308573526e-06j)
0.00105,0.3099260113693213,3500.291690974248,(7.05552633000938e-08-2.865210849961066e-06j)
0.001055,0.3396974311063536,3516.959746645554,(6.981208811360001e-08-2.815251807059107e-06j)
0.00106,0.3691244853887729,3533.6278023168597,(6.908207598632392e-08-2.7668087320793312e-06j)
0.001065,0.39817787205615296,3550.295857988166,(6.83644195135314e-08-2.7197875074371278e-06j)
0.00107,0.4268287764256379,3566.963913659472,(6.765900937282459e-08-2.6741050642716537e-06j)
0.001075,0.4550488987582604,3583.631969330778,(6.696505523471016e-08-2.6296870075879086e-06j)
0.00108,0.48281047935537236,3600.3000250020837,(6.628275137775352e-08-2.586467226679299e-06j)
0.001085,0.5100863213607104,3616.9680806733895,(6.56117218653055e-08-2.5443847822294204e-06j)
0.00109,0.536849811379748,3633.6361363446954,(6.495130634280809e-08-2.503386013681403e-06j)
0.001095,0.5630749380605733,3650.3041920160017,(6.43016246374202e-08-2.4634205289120672e-06j)
0.0011,0.588736308808768,3666.9722476873076,(6.36620074082801e-08-2.424443686836708e-06j)
0.001105,0.6138091648321561,3683.6403033586134,(6.303285846384836e-08-2.3864128799440097e-06j)
0.00111,0.6382693947292962,3700.3083590299193,(6.241318270866486e-08-2.3492901374239788e-06j)
0.001115,0.6620935468479526,3716.976414701225,(6.180329166857778e-08-2.313039353132177e-06j)
0.00112,0.6852588406462344,3733.644470372531,(6.120266221061272e-08-2.2776277261182907e-06j)
0.001125,0.7077431772896146,3750.3125260438374,(6.061117324970208e-08-2.243023783992492e-06j)
0.00113,0.7295251497117217,3766.980581715143,(6.002889184191572e-08-2.209199076875862e-06j)
0.001135,0.7505840523558918,3783.648637386449,(5.9454930986208444e-08-2.176126273975261e-06j)
0.00114,0.7708998907982609,3800.316693057755,(5.888978681361771e-08-2.143779592799629e-06j)
0.001145,0.7904533914322651,3816.984748729061,(5.833310294556717e-08-2.1121356942409446e-06j)
0.00115,0.8092260113693217,3833.652804400367,(5.778420738271169e-08-2.0811710507856784e-06j)
0.001155,0.8271999486818987,3850.320860071673,(5.7243979277230095e-08-2.0508650621279475e-06j)
0.00116,0.8443581530839496,3866.988915742979,(5.67108670085243e-08-2.0211962885532983e-06j)
0.001165,0.8606843371106024,3883.6569714142847,(5.6185681649024826e-08-1.9921466554774237e-06j)
0.00117,0.8761629878248968,3900.3250270855906,(5.566839880407206e-08-1.963697368806314e-06j)
0.001175,0.8907793790452088,3916.9930827568965,(5.515821762158383e-08-1.935830232720183e-06j)
0.00118,0.9045195840536252,3933.661138428203,(5.46550675834034e-08-1.908529132492141e-06j)
0.001185,0.9173704887137617,3950.3291940995086,(5.415897292520642e-08-1.8817787434750305e-06j)
0.00119,0.9293198048972489,3966.9972497708145,(5.367007447449753e-08-1.8555636498397415e-06j)
0.001195,0.940356084091971,3983.6653054421204,(5.318809843429914e-08-1.8298678822985169e-06j)
0.0012,0.9504687310428608,4000.3333611134262,(5.271230756141994e-08-1.8046794408692868e-06j)
0.001205,0.9596480172581231,4017.001416784732,(5.224322207652884e-08-1.7799846036052949e-06j)
0.00121,0.9678850942006468,4033.6694724560384,(5.1780745466555224e-08-1.7557693684210686e-06j)
0.001215,0.9751720059763455,4050.3375281273443,(5.132435261347586e-08-1.7320232024792019e-06j)
0.00122,0.9815017013284157,4067.00558379865,(5.087406367251839e-08-1.7087333058190233e-06j)
0.001225,0.9868680447490679,4083.673639469956,(5.042990801834948e-08-1.6858886609885327e-06j)
0.00123,0.991265826528027,4100.341695141262,(4.999165996747015e-08-1.663478754263094e-06j)
0.001235,0.9946907715698219,4117.009750812568,(4.9559139791549194e-08-1.6414930772489812e-06j)
0.00124,0.9971395468291724,4133.677806483874,(4.913262574502423e-08-1.619921189764731e-06j)
0.001245,0.9986097672351879,4150.34586215518,(4.8711188973869393e-08-1.5987543893052464e-06j)
0.00125,0.9991,4167.013917826485,(4.829561890747109e-08-1.577983404938899e-06j)
0.001255,0.998609767235188,4183.681973497792,(4.788530536688565e-08-1.557598311331754e-06j)
0.00126,0.9971395468291724,4200.350029169098,(4.74803167957012e-08-1.537592959990348e-06j)
0.001265,0.994690771569822,4217.018084840403,(4.7080433683356825e-08-1.5179571362901294e-06j)
0.00127,0.9912658265280272,4233.68614051171,(4.6685939182879776e-08-1.498684233589085e-06j)
0.001275,0.986868044749068,4250.354196183015,(4.629609429227901e-08-1.4797667162341252e-06j)
0.00128,0.9815017013284159,4267.022251854321,(4.591030022493068e-08-1.461199438194912e-06j)
0.001285,0.975172005976346,4283.690307525628,(4.553236841027398e-08-1.4429715271763105e-06j)
0.00129,0.9678850942006476,4300.358363196933,(4.515504859430614e-08-1.4250826031013403e-06j)
0.001295,0.959648017258124,4317.0264188682395,(4.4785835809483313e-08-1.4075206954370998e-06j)
0.0013,0.9504687310428617,4333.694474539545,(4.441861770452872e-08-1.3902869502297807e-06j)
0.001305,0.9403560840919712,4350.362530210851,(4.4057512903731136e-08-1.3733712798966398e-06j)
0.00131,0.9293198048972491,4367.0305858821575,(4.370044471302586e-08-1.356771422068571e-06j)
0.001315,0.9173704887137623,4383.698641553463,(4.3347126261090155e-08-1.3404837446968312e-06j)
0.00132,0.9045195840536259,4400.366697224769,(4.299850564613897e-08-1.3245038239197128e-06j)
0.001325,0.8907793790452095,4417.034752896075,(4.265413257357207e-08-1.308829447223239e-06j)
0.00133,0.8761629878248974,4433.702808567381,(4.231334877288251e-08-1.293458289212326e-06j)
0.001335,0.8606843371106028,4450.370864238686,(4.197692582746831e-08-1.2783890372192704e-06j)
0.00134,0.8443581530839499,4467.038919909993,(4.1644374957403874e-08-1.2636208735560615e-06j)
0.001345,0.827199948681899,4483.706975581299,(4.131546219915514e-08-1.2491544015296746e-06j)
0.00135,0.8092260113693226,4500.3750312526045,(4.0990408205984056e-08-1.234991214302499e-06j)
0.001355,0.790453391432266,4517.043086923911,(4.0669127497042966e-08-1.2211337275279166e-06j)
0.00136,0.7708998907982619,4533.711142595216,(4.035126696849725e-08-1.2075870509870216e-06j)
0.001365,0.7505840523558934,4550.3791982665225,(4.003695085938219e-08-1.1943568770588092e-06j)
0.00137,0.7295251497117233,4567.047253937829,(3.9726211091399685e-08-1.1814521842660408e-06j)
0.001375,0.7077431772896162,4583.715309609134,(3.941849162635781e-08-1.1688843325311905e-06j)
0.00138,0.6852588406462362,4600.383365280441,(3.911446393161721e-08-1.1566683644042589e-06j)
0.001385,0.6620935468479537,4617.051420951746,(3.8813180342687014e-08-1.1448232727482413e-06j)
0.00139,0.6382693947292974,4633.719476623052,(3.851528959844e-08-1.133374076669984e-06j)
0.001395,0.613809164832158,4650.387532294358,(3.8219760616719736e-08-1.1223529099037308e-06j)
0.0014,0.5887363088087685,4667.055587965664,(3.792845010909431e-08-1.1118003707276017e-06j)
0.001405,0.5630749380605738,4683.72364363697,(3.7637908702277954e-08-1.1017692452588216e-06j)
0.00141,0.5368498113797492,4700.391699308276,(3.735133116400281e-08-1.0923290890713122e-06j)
0.001415,0.5100863213607117,4717.059754979582,(3.7067202705553526e-08-1.0835702663195519e-06j)
0.00142,0.4828104793553737,4733.7278106508875,(3.678432589596945e-08-1.0756103383470888e-06j)
0.001425,0.4550488987582617,4750.395866322194,(3.6504572350444454e-08-1.0686123885740896e-06j)
0.00143,0.42682877642563843,4767.0639219935,(3.622604459896838e-08-1.0627915601406067e-06j)
0.001435,0.3981778720561535,4783.7319776648055,(3.594897318841283e-08-1.0584504009845271e-06j)
0.00144,0.3691244853887735,4800.400033336112,(3.5673318374443666e-08-1.056010785733462e-06j)
